Appl,2023-05-26 16:45:21.302942
Appl,2023-05-26 16:56:45.020986
Appl,2023-05-26 16:57:40.850983
Appl,2023-05-26 16:59:00.182026
Appl,2023-05-26 17:00:11.844573
Appl,2023-05-26 22:05:20.288949
Appl,2023-05-26 22:07:53.567595
Appl,2023-05-26 22:09:19.235580
Appl,2023-05-26 22:10:26.257193
Appl,2023-05-26 22:12:48.995666
Appl,2023-05-26 22:12:49.397773
Appl,2023-05-26 22:29:42.613429
Appl,2023-05-26 22:31:35.380362
Appl,2023-05-26 22:46:13.960173
Appl,2023-05-26 22:47:04.689711
Appl,2023-05-26 22:47:47.253187
Appl,2023-05-26 22:55:29.185624
Appl,2023-05-26 22:55:29.550355
Appl,2023-05-26 22:55:29.977149
Appl,2023-05-26 22:55:30.466566
Appl,2023-05-26 22:55:30.931171
Appl,2023-05-26 22:55:31.459017
Appl,2023-05-26 22:55:31.902548
Appl,2023-05-26 22:55:32.347281
Appl,2023-05-26 22:55:32.761202
Appl,2023-05-26 22:55:33.294646
Appl,2023-05-27 00:17:06.115396
Appl,2023-05-27 00:22:46.155716
Appl,2023-05-27 00:23:52.025362
Appl,2023-05-27 00:24:39.694435
Appl,2023-05-27 00:33:50.413603
Appl,2023-05-27 00:36:31.228290
Appl,2023-05-27 00:36:31.648427
Appl,2023-05-27 00:37:20.547107
Appl,2023-05-27 00:44:57.634712
Appl,2023-05-27 00:50:26.027916
Appl,2023-05-27 00:55:48.338381
Appl,2023-05-27 01:03:49.075738
Appl,2023-05-27 01:07:59.506673
Appl,2023-05-27 01:08:50.413326
Appl,2023-05-27 01:12:24.309175
Appl,2023-05-27 01:24:16.136814
Appl,2023-05-27 01:27:19.039318
Appl,2023-05-27 01:29:43.597979
Appl,2023-05-27 01:31:51.167860
Appl,2023-05-27 02:01:27.515442
Appl,2023-05-27 02:01:27.771038
Appl,2023-05-27 02:01:28.116238
Appl,2023-05-27 02:01:28.433088
Appl,2023-05-27 02:01:28.790770
Appl,2023-05-27 02:01:30.637036
Appl,2023-05-27 02:09:35.111605
Appl,2023-05-27 11:40:28.898806
Appl,2023-05-27 11:48:29.038070
Appl,2023-05-27 11:51:41.007042
Appl,2023-05-27 12:00:06.353159
Appl,2023-05-27 12:01:26.918382
Appl,2023-05-27 12:04:35.995415
Appl,2023-05-27 12:05:24.630414
Appl,2023-05-27 12:17:08.519082
Appl,2023-05-27 12:26:13.455113
Appl,2023-05-27 12:33:43.375188
Appl,2023-05-27 12:51:13.815625
Appl,2023-05-27 12:51:14.081539
Appl,2023-05-27 12:51:14.428920
Appl,2023-05-27 12:51:14.763040
Appl,2023-05-27 12:51:15.150755
Appl,2023-05-27 12:51:15.459740
Appl,2023-05-27 12:51:15.829715
Appl,2023-05-27 12:51:16.262259
Appl,2023-05-28 15:04:37.153947
Appl,2023-05-28 15:04:37.342598
Appl,2023-05-28 15:10:46.850611
Appl,2023-05-28 15:10:47.109288
Appl,2023-05-28 15:10:47.420579
Appl,2023-05-28 15:20:02.855553
Appl,2023-05-28 15:24:10.963478
Appl,2023-05-28 15:24:23.424898
Appl,2023-05-28 15:24:36.378541
Appl,2023-05-28 15:24:55.494895
Appl,2023-05-28 15:25:07.452070
Appl,2023-05-28 15:25:14.962472
Appl,2023-05-28 15:25:21.968656
Appl,2023-05-28 15:25:36.246241
Appl,2023-05-28 15:25:46.996577
Appl,2023-05-28 15:25:55.196247
Appl,2023-05-28 15:26:06.460326
Appl,2023-05-28 15:26:14.578219
Appl,2023-05-28 15:26:22.732434
Appl,2023-05-28 15:26:30.494370
Appl,2023-05-28 15:26:37.171718
Appl,2023-05-28 15:26:48.059910
Appl,2023-05-28 15:26:57.616612
Appl,2023-05-28 15:27:08.879875
Appl,2023-05-28 15:27:24.273015
Appl,2023-05-28 15:27:32.580071
Appl,2023-05-28 16:21:17.223744
Appl,2023-05-28 16:37:53.697198
Appl,2023-05-28 16:57:30.657813
Appl,2023-05-28 17:02:07.196717
Appl,2023-05-28 17:14:50.417631
Appl,2023-05-28 19:25:06.878993
Appl,2023-05-28 19:27:21.142062
Appl,2023-05-28 19:44:43.616806
Appl,2023-05-28 19:56:12.479340
Appl,2023-05-28 19:56:12.927348
Appl,2023-05-28 20:03:18.871875
Appl,2023-05-28 20:05:54.421962
Appl,2023-05-28 20:07:30.799897
Appl,2023-05-28 20:15:50.478229
Appl,2023-05-28 20:16:20.969792
Appl,2023-05-28 20:18:44.859879
Appl,2023-05-28 20:20:39.323085
Appl,2023-05-28 20:25:53.324950
Appl,2023-05-28 20:56:21.346908
Appl,2023-05-28 20:56:22.033965
Appl,2023-05-28 21:30:40.760276
Appl,2023-05-28 21:34:04.166741
Appl,2023-05-28 21:34:57.746905
Appl,2023-05-28 21:37:28.304904
Appl,2023-05-28 21:39:34.468134
Appl,2023-05-28 21:43:01.999598
Appl,2023-05-28 21:46:36.380177
Appl,2023-05-28 21:47:07.044902
Appl,2023-05-28 21:50:28.657664
Appl,2023-05-28 21:54:46.846356
Appl,2023-05-28 22:00:16.078958
Appl,2023-05-28 22:36:29.507900
Appl,2023-05-28 22:38:20.750260
Appl,2023-05-28 22:39:28.179964
Appl,2023-05-28 22:40:18.986960
Appl,2023-05-28 22:42:19.652458
Appl,2023-05-28 22:44:17.522505
Appl,2023-05-28 22:59:08.329118
Appl,2023-05-28 22:59:26.082287
Appl,2023-05-28 23:00:06.943888
Appl,2023-05-28 23:00:21.112532
Appl,2023-05-28 23:11:30.241610
Appl,2023-05-28 23:12:09.302524
Appl,2023-05-28 23:18:40.707837
Appl,2023-05-28 23:23:49.986214
Appl,2023-05-28 23:26:39.908273
Appl,2023-05-28 23:28:16.817630
Appl,2023-05-28 23:39:00.519705
Appl,2023-05-28 23:47:42.455239
Appl,2023-05-29 13:08:02.842064
Appl,2023-05-29 13:41:02.746010
Appl,2023-05-29 13:41:30.947508
Appl,2023-05-29 13:42:48.609127
Appl,2023-05-29 13:43:47.948652
Appl,2023-05-29 13:44:20.682863
Appl,2023-05-29 13:44:41.688568
Appl,2023-05-29 13:47:59.649891
Appl,2023-05-29 13:49:22.570278
Appl,2023-05-29 13:50:15.236912
Appl,2023-05-29 13:50:58.298154
Appl,2023-05-29 13:54:25.575269
Appl,2023-05-29 13:55:05.020184
Appl,2023-05-29 13:55:25.229518
Appl,2023-05-29 13:56:39.304526
Appl,2023-05-29 13:57:17.910174
Appl,2023-05-29 13:59:12.543501
Appl,2023-05-29 14:04:19.065680
Appl,2023-05-29 14:14:07.485396
Appl,2023-05-29 14:15:20.725281
Appl,2023-05-29 14:18:03.505209
Appl,2023-05-29 14:18:04.121755
Appl,2023-05-29 14:19:54.783177
Appl,2023-05-29 14:19:55.217626
Appl,2023-05-29 14:21:41.002185
Appl,2023-05-29 14:24:53.557852
Appl,2023-05-29 14:26:57.461448
Appl,2023-05-29 14:33:48.664526
Appl,2023-05-29 14:37:04.106440
Appl,2023-05-29 14:37:56.163489
Appl,2023-05-29 15:09:15.548440
Appl,2023-05-29 15:11:50.974567
Appl,2023-05-29 15:13:29.238446
Appl,2023-05-29 15:13:48.804481
Appl,2023-05-29 15:16:04.802328
Appl,2023-05-29 15:16:40.545300
Appl,2023-05-29 15:17:54.293050
Appl,2023-05-29 15:19:43.608525
Appl,2023-05-29 15:22:11.514393
Appl,2023-05-29 15:22:27.008107
Appl,2023-05-29 15:23:00.911689
Appl,2023-05-29 15:29:40.820576
Appl,2023-05-29 15:35:08.168735
Appl,2023-05-29 15:38:48.491538
Appl,2023-05-29 15:39:22.408817
Appl,2023-05-29 15:40:50.055460
Appl,2023-05-29 15:42:05.447397
Appl,2023-05-29 15:44:15.073066
Appl,2023-05-29 15:44:43.329942
Appl,2023-05-29 15:45:01.566141
Appl,2023-05-29 15:46:22.379647
Appl,2023-05-29 17:58:13.930810
Appl,2023-05-29 20:30:57.129175
Appl,2023-05-29 20:31:49.730353
Appl,2023-05-29 20:34:17.108363
Appl,2023-05-29 20:36:43.819609
Appl,2023-05-29 20:37:07.013546
Appl,2023-05-29 20:38:00.741102
Appl,2023-05-29 20:42:06.799755
Appl,2023-05-29 20:46:51.536995
Appl,2023-05-31 17:33:35.119822
Appl,2023-05-31 17:33:35.507199
Appl,2023-05-31 17:33:35.885552
Appl,2023-05-31 17:33:36.250407
Appl,2023-05-31 17:33:36.677743
Appl,2023-05-31 17:33:37.111897
Appl,2023-05-31 17:33:37.519351
Appl,2023-05-31 17:33:37.943789
Appl,2023-05-31 17:33:38.357340
Appl,2023-05-31 17:33:38.735828
Appl,2023-05-31 17:33:39.149852
Appl,2023-05-31 17:33:39.563521
Appl,2023-05-31 17:33:40.001333
Appl,2023-05-31 17:37:15.360911
Appl,2023-05-31 17:37:15.693289
Appl,2023-05-31 17:37:16.083300
Appl,2023-05-31 17:37:16.421650
Appl,2023-05-31 17:37:16.828937
Appl,2023-05-31 17:37:17.187294
Appl,2023-05-31 17:37:17.545178
Appl,2023-05-31 17:37:17.863249
Appl,2023-05-31 17:37:18.247319
Appl,2023-05-31 17:37:18.594906
Appl,2023-05-31 17:37:18.947218
Appl,2023-05-31 17:37:19.315205
Appl,2023-05-31 17:37:19.689127
Appl,2023-05-31 17:37:20.027307
Appl,2023-05-31 17:37:20.450277
Appl,2023-05-31 17:37:20.763137
Appl,2023-05-31 17:37:21.177372
Appl,2023-05-31 17:37:21.489313
Appl,2023-05-31 17:37:21.856248
Appl,2023-05-31 17:37:22.215108
Appl,2023-05-31 17:37:22.844225
Appl,2023-05-31 17:40:45.990683
Appl,2023-05-31 17:42:42.109626
Appl,2023-05-31 17:46:31.889212
Appl,2023-05-31 17:48:58.456618
Appl,2023-05-31 17:50:30.377237
Appl,2023-05-31 17:52:36.083922
Appl,2023-05-31 17:56:03.712011
Appl,2023-05-31 17:57:05.713117
Appl,2023-05-31 17:57:58.862860
Appl,2023-05-31 18:31:22.915473
Appl,2023-05-31 18:32:10.682805
Appl,2023-05-31 19:41:16.856533
Appl,2023-05-31 19:44:09.802155
Appl,2023-05-31 19:44:45.721384
Appl,2023-05-31 19:46:58.039612
Appl,2023-05-31 19:53:17.158588
Appl,2023-05-31 19:53:51.734149
Appl,2023-05-31 20:00:55.756880
Appl,2023-05-31 20:02:43.956626
Appl,2023-05-31 20:05:27.921322
Appl,2023-05-31 20:13:13.614082
Appl,2023-05-31 20:16:22.858702
Appl,2023-05-31 20:17:46.464510
Appl,2023-05-31 20:18:37.800181
Appl,2023-05-31 20:19:11.751521
Appl,2023-05-31 20:19:39.392383
Appl,2023-05-31 20:25:54.506426
Appl,2023-05-31 20:28:04.479870
Appl,2023-06-09 13:47:34.548496
Appl,2023-06-09 14:10:16.706346
Appl,2023-06-09 14:20:31.555584
Appl,2023-06-09 14:20:31.923617
Appl,2023-06-09 14:49:33.835310
Appl,2023-06-09 14:49:34.574864
Appl,2023-06-09 14:49:35.300929
Appl,2023-06-09 14:49:36.106351
Appl,2023-06-09 15:26:27.263390
Appl,2023-06-09 15:28:37.782702
Appl,2023-06-09 15:42:15.870049
Appl,2023-06-09 15:42:16.516102
Appl,2023-06-09 15:42:17.164275
Appl,2023-06-09 15:42:17.862673
Appl,2023-06-09 15:54:52.395114
Appl,2023-06-09 15:54:53.109772
Appl,2023-06-09 15:54:53.846328
Appl,2023-06-09 16:11:25.651184
Appl,2023-06-09 16:11:26.326389
Appl,2023-06-09 16:11:27.259318
Appl,2023-06-09 16:11:28.079590
Appl,2023-06-09 16:11:28.786908
Appl,2023-06-09 17:32:06.824685
Appl,2023-06-09 17:32:07.200555
Appl,2023-06-09 17:32:07.591046
Appl,2023-06-09 17:32:07.934710
Appl,2023-06-09 17:46:37.744105
Appl,2023-06-09 17:46:38.077365
Appl,2023-06-09 17:46:38.431143
Appl,2023-06-09 17:46:38.767831
Appl,2023-06-09 17:46:39.106008
Appl,2023-06-09 17:46:39.474125
Appl,2023-06-10 18:21:05.300427
Appl,2023-06-10 18:21:05.595638
Appl,2023-06-10 18:21:05.960735
Appl,2023-06-10 18:21:06.279407
Appl,2023-06-10 18:21:06.623736
Appl,2023-06-10 18:54:10.219497
Appl,2023-06-10 18:54:10.886702
Appl,2023-06-10 18:54:11.642716
Appl,2023-06-10 18:54:12.400912
Appl,2023-06-10 18:54:13.101355
Appl,2023-06-10 18:54:13.989119
Appl,2023-06-10 18:54:14.719960
Appl,2023-06-10 21:05:31.550632
Appl,2023-06-10 21:54:46.875505
Appl,2023-06-10 21:56:50.089318
Appl,2023-06-10 21:59:09.211392
Appl,2023-06-10 22:01:50.396657
Appl,2023-06-10 22:09:50.113886
Appl,2023-06-10 22:34:05.798513
Appl,2023-06-10 23:03:57.976028
Appl,2023-06-10 23:06:07.660347
Appl,2023-06-10 23:14:07.986767
Appl,2023-06-10 23:17:44.592060
Appl,2023-06-13 16:29:49.782335
Appl,2023-06-13 16:29:49.997812
Appl,2023-06-13 16:29:50.406684
Appl,2023-06-13 16:29:50.678100
Appl,2023-06-13 16:29:51.069834
Appl,2023-06-13 16:29:51.398680
Appl,2023-06-13 16:29:51.790415
Appl,2023-06-13 16:29:52.069970
Appl,2023-06-13 16:29:52.486353
Appl,2023-06-13 16:29:52.806736
Appl,2023-06-13 16:29:53.205851
Appl,2023-06-13 16:29:53.535071
Appl,2023-06-13 16:29:53.894769
Appl,2023-06-13 16:29:54.262052
Appl,2023-06-13 17:56:14.880895
Appl,2023-06-13 17:56:15.248774
Appl,2023-06-13 17:56:15.632794
Appl,2023-06-13 17:56:16.056229
Appl,2023-06-13 17:56:16.456604
Appl,2023-06-13 17:56:16.832291
Appl,2023-06-13 17:56:17.256872
Appl,2023-06-13 17:56:17.705418
Appl,2023-06-13 17:56:18.136851
Appl,2023-06-13 17:56:18.537051
Appl,2023-06-13 17:56:18.945081
Appl,2023-06-13 17:56:19.336535
Appl,2023-06-13 17:56:19.737166
Appl,2023-06-13 17:56:20.145052
Appl,2023-06-13 17:56:20.569604
Appl,2023-06-13 17:56:21.129123
Appl,2023-06-13 17:56:21.520224
Appl,2023-06-13 17:56:21.928479
Appl,2023-06-13 17:56:28.681614
Appl,2023-06-13 17:56:29.105111
Appl,2023-06-13 17:56:29.544797
Appl,2023-06-13 17:56:30.111863
Appl,2023-06-13 17:56:30.648595
Appl,2023-06-13 17:56:31.121177
Appl,2023-06-13 19:05:58.793946
Appl,2023-06-13 19:17:15.659066
Appl,2023-06-13 19:18:08.830555
Appl,2023-06-13 19:19:09.561314
Appl,2023-06-13 19:23:23.401776
Appl,2023-06-13 19:23:24.271212
Appl,2023-06-13 19:23:24.891772
Appl,2023-06-13 19:23:25.549789
Appl,2023-06-13 19:43:53.090549
Appl,2023-06-13 19:43:53.444405
Appl,2023-06-13 19:43:54.102647
Appl,2023-06-13 19:43:54.705963
Appl,2023-06-13 19:43:55.304240
Appl,2023-06-13 19:43:55.809842
Appl,2023-06-13 19:43:56.391229
Appl,2023-06-13 19:43:57.105141
Appl,2023-06-13 19:43:57.701891
Appl,2023-06-13 19:43:58.381674
Appl,2023-06-13 19:43:59.151583
Appl,2023-06-13 20:11:57.947180
Appl,2023-06-13 20:11:58.589568
Appl,2023-06-13 20:11:59.202761
Appl,2023-06-13 20:11:59.806740
Appl,2023-06-13 20:12:00.536835
Appl,2023-06-13 20:12:01.271539
Appl,2023-06-13 20:12:01.950636
Appl,2023-06-13 20:12:02.703015
Appl,2023-06-13 20:12:03.386004
Appl,2023-06-13 20:12:04.118807
Appl,2023-06-13 20:12:04.794413
Appl,2023-06-13 20:12:05.490442
Appl,2023-06-13 20:12:06.136006
Appl,2023-06-13 20:12:07.028135
Appl,2023-06-13 20:23:33.179933
Appl,2023-06-13 20:23:33.743315
Appl,2023-06-13 20:27:19.957381
Appl,2023-06-13 20:27:20.269282
Appl,2023-06-13 20:27:20.636268
Appl,2023-06-13 20:27:21.114806
Appl,2023-06-13 21:00:54.641965
Appl,2023-06-13 21:00:55.307308
Appl,2023-06-13 21:00:56.601992
Appl,2023-06-13 21:03:26.741135
Appl,2023-06-13 21:03:27.297150
Appl,2023-06-13 21:03:27.868328
Appl,2023-06-13 21:03:28.432562
Appl,2023-06-13 21:03:29.093102
Appl,2023-06-13 21:03:29.771424
Appl,2023-06-13 21:03:30.569090
Appl,2023-06-13 21:03:31.225086
Appl,2023-06-13 21:03:31.946507
Appl,2023-06-13 21:03:32.599248
Appl,2023-06-13 22:07:51.868179
Appl,2023-06-13 22:07:52.391517
Appl,2023-06-13 22:07:53.167637
Appl,2023-06-13 22:07:54.260902
Appl,2023-06-13 22:07:55.056717
Appl,2023-06-13 22:07:55.809623
Appl,2023-06-13 22:07:56.529850
Appl,2023-06-13 22:08:04.639463
Appl,2023-06-13 22:08:05.256551
Appl,2023-06-13 22:08:05.840583
Appl,2023-06-13 22:08:12.023253
Appl,2023-06-13 22:08:13.607823
Appl,2023-06-13 22:08:15.011223
Appl,2023-06-14 15:07:22.383795
Appl,2023-06-14 15:07:22.695711
Appl,2023-06-14 15:07:23.078722
Appl,2023-06-14 15:07:23.439581
Appl,2023-06-14 15:07:23.799695
Appl,2023-06-14 15:07:24.167660
Appl,2023-06-14 15:07:24.599682
Appl,2023-06-14 15:07:24.999769
Appl,2023-06-14 15:07:25.399780
Appl,2023-06-14 15:07:25.775785
Appl,2023-06-14 15:07:26.239515
Appl,2023-06-14 15:07:26.679834
Appl,2023-06-14 15:07:27.095907
Appl,2023-06-14 15:07:27.463744
Appl,2023-06-14 15:07:27.830934
Appl,2023-06-14 15:07:28.382953
Appl,2023-06-14 16:27:09.590343
Appl,2023-06-14 16:30:14.439812
Appl,2023-06-14 16:33:01.478810
Appl,2023-06-14 16:35:08.774122
Appl,2023-06-14 16:49:14.484768
Appl,2023-06-14 16:49:14.796958
Appl,2023-06-14 16:49:15.181219
Appl,2023-06-14 16:49:15.516898
Appl,2023-06-14 16:49:15.884810
Appl,2023-06-14 16:49:16.300871
Appl,2023-06-14 16:49:16.764645
Appl,2023-06-14 16:49:17.165302
Appl,2023-06-14 16:49:17.548533
Appl,2023-06-14 16:55:29.532022
Appl,2023-06-14 16:56:59.579832
Appl,2023-06-15 11:47:07.946740
Appl,2023-06-15 11:57:18.085745
Appl,2023-06-15 12:02:10.486472
Appl,2023-06-15 12:02:11.064186
Appl,2023-06-15 15:19:00.233819
Appl,2023-06-15 15:23:17.966623
Appl,2023-06-15 15:26:01.384477
Appl,2023-06-15 15:26:33.032287
Appl,2023-06-15 15:27:58.881561
Appl,2023-06-15 15:29:15.308125
Appl,2023-06-15 15:31:38.775674
Appl,2023-06-15 15:32:40.801773
Appl,2023-06-15 15:33:49.468200
Appl,2023-06-15 15:35:37.468890
Appl,2023-06-15 15:36:36.401651
Appl,2023-06-15 15:38:04.804333
Appl,2023-06-15 15:39:17.398444
Appl,2023-06-15 15:40:38.767065
Appl,2023-06-15 15:43:06.937432
Appl,2023-06-15 15:43:58.607769
Appl,2023-06-15 15:45:33.569178
Appl,2023-06-15 15:48:14.610790
Appl,2023-06-15 15:49:29.353538
Appl,2023-06-15 15:57:47.470775
Appl,2023-06-15 15:59:47.367687
Appl,2023-06-15 16:02:33.271214
Appl,2023-06-15 16:11:20.842961
Appl,2023-06-15 16:12:51.007012
Appl,2023-06-15 16:41:32.627606
Appl,2023-06-15 16:41:32.892387
Appl,2023-06-15 16:41:33.189230
Appl,2023-06-15 16:41:33.470385
Appl,2023-06-15 16:41:33.798199
Appl,2023-06-15 16:41:34.095239
Appl,2023-06-15 16:41:34.504539
Appl,2023-06-15 16:41:34.913709
Appl,2023-06-15 16:41:35.382426
Appl,2023-06-15 16:41:35.841686
Appl,2023-06-15 16:41:37.333616
Appl,2023-06-15 16:41:37.819162
Appl,2023-06-15 16:41:38.351955
Appl,2023-06-15 16:41:38.884334
Appl,2023-06-15 16:41:39.392283
Appl,2023-06-15 16:41:39.847288
Appl,2023-06-15 16:41:40.301078
Appl,2023-06-15 16:41:40.831405
Appl,2023-06-15 16:41:41.302266
Appl,2023-06-15 17:31:42.520601
Appl,2023-06-15 17:32:42.288140
Appl,2023-06-15 17:33:13.864283
Appl,2023-06-15 17:43:26.506434
Appl,2023-06-15 17:43:27.188900
Appl,2023-06-15 17:43:27.875822
Appl,2023-06-15 17:43:28.662169
Appl,2023-06-15 17:43:29.329531
Appl,2023-06-15 17:43:31.151360
Appl,2023-06-15 17:43:31.837224
Appl,2023-06-15 17:43:32.565375
Appl,2023-06-15 17:43:33.266008
Appl,2023-06-15 17:43:34.038602
Appl,2023-06-15 17:43:34.760930
Appl,2023-06-15 17:43:35.421411
Appl,2023-06-15 17:43:36.051493
Appl,2023-06-15 17:43:36.714280
Appl,2023-06-15 17:43:37.360366
Appl,2023-06-15 17:43:37.971933
Appl,2023-06-15 17:43:38.633129
Appl,2023-06-15 17:43:39.246327
Appl,2023-06-15 17:43:39.857930
Appl,2023-06-15 17:43:40.454789
Appl,2023-06-15 17:43:41.232353
Appl,2023-06-15 17:43:41.852768
Appl,2023-06-15 17:43:42.450206
Appl,2023-06-15 17:43:43.134366
Appl,2023-06-15 17:43:43.820679
Appl,2023-06-15 17:44:09.161360
Appl,2023-06-15 17:44:09.984094
Appl,2023-06-15 18:01:52.061049
